,idPlanGobierno,idOrganizacionPolitica,txOrganizacionPolitica,idTipoEleccion,txTipoEleccion,idJuradoElectoral,txJuradoElectoral,txRutaCompleto,txRutaResumen,txTipoPlan,txCodExpedienteExt,idEstadoLista,txEstadoLista,nuCantidadCandidatos,txUbigeo,txDistritoElectoral,txRegion,txProvincia,txDistrito
1799,23762,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/57b0f0ba-b09f-45c6-901f-ea6476007f53.pdf,https://mpesije.jne.gob.pe/docs/0c3e4efc-1e73-4acf-8b42-b91931aac984.pdf,,ERM.2022011470,158,INSCRITO,6,40217,,AREQUIPA,CAYLLOMA,TISCO
1800,27544,2257,JUNTOS POR EL DESARROLLO DE AREQUIPA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/70bdc605-376b-43cb-b9d7-a69801323a29.pdf,https://mpesije.jne.gob.pe/docs/b6575f71-a294-4abe-8ea5-f2e5964ae351.pdf,,ERM.2022008924,158,INSCRITO,6,40217,,AREQUIPA,CAYLLOMA,TISCO
1801,21754,2307,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/f5216d47-26aa-4140-9eae-ee85deac90d3.pdf,https://mpesije.jne.gob.pe/docs/9c0c693c-c11e-4448-ab94-a72ee2a7a6ef.pdf,,ERM.2022015432,158,INSCRITO,6,40217,,AREQUIPA,CAYLLOMA,TISCO
1802,19464,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/11d74cf1-ac12-4bc5-bba4-205784b64e10.pdf,https://mpesije.jne.gob.pe/docs/536194d0-fa6b-4bdd-842d-30750a9a39bc.pdf,,ERM.2022011196,158,INSCRITO,6,40218,,AREQUIPA,CAYLLOMA,TUTI
1803,28503,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/35396de9-57cb-4f71-94c9-2c96f65e99a0.pdf,https://mpesije.jne.gob.pe/docs/ddc62208-762f-490b-9b16-8d2bafaefe53.pdf,,ERM.2022010686,152,IMPROCEDENTE,6,40218,,AREQUIPA,CAYLLOMA,TUTI
1804,23880,2744,YO AREQUIPA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/929d7f84-80d3-4705-9a55-5599e28381ec.pdf,https://mpesije.jne.gob.pe/docs/6c5a62e8-5245-45d8-b6b8-7d583d618af1.pdf,,ERM.2022006278,158,INSCRITO,6,40218,,AREQUIPA,CAYLLOMA,TUTI
1805,19394,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/3a9c2e15-ceb2-4b76-8495-6182c3272724.pdf,https://mpesije.jne.gob.pe/docs/d4707c48-d4ab-4a04-b02d-d76a55758991.pdf,,ERM.2022012014,158,INSCRITO,6,40219,,AREQUIPA,CAYLLOMA,YANQUE
1806,26755,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/c5e7ff5b-9651-4e68-babd-d111b5c6dae6.pdf,https://mpesije.jne.gob.pe/docs/80c0aa0b-b88d-4d31-bddd-71174b84494b.pdf,,ERM.2022018217,158,INSCRITO,6,40219,,AREQUIPA,CAYLLOMA,YANQUE
1807,20415,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/403a2740-1f1c-4eb2-b182-1c8153713bca.pdf,https://mpesije.jne.gob.pe/docs/46476edb-c660-469b-ba3d-2245ff2abf87.pdf,,ERM.2022011274,158,INSCRITO,6,40219,,AREQUIPA,CAYLLOMA,YANQUE
1808,28227,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/4b861293-4da5-453b-b2b1-97f5e6dc99e6.pdf,https://mpesije.jne.gob.pe/docs/9d7a6454-c1ff-4d3e-9867-afce1231ea6b.pdf,,ERM.2022010625,152,IMPROCEDENTE,6,40219,,AREQUIPA,CAYLLOMA,YANQUE
1809,29576,2257,JUNTOS POR EL DESARROLLO DE AREQUIPA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/47bcc27d-6055-44f9-b6c9-0b824b2b1b59.pdf,https://mpesije.jne.gob.pe/docs/81cc2fba-13b2-4fa4-a2d8-0f60722ee6be.pdf,,ERM.2022008870,152,IMPROCEDENTE,6,40219,,AREQUIPA,CAYLLOMA,YANQUE
1810,28798,2307,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/91bd4703-12dd-442e-8b0c-e7b4745c6ccc.pdf,https://mpesije.jne.gob.pe/docs/3a51fa28-8a50-4ab1-b358-2db9d9bd148c.pdf,,ERM.2022007060,158,INSCRITO,6,40219,,AREQUIPA,CAYLLOMA,YANQUE
1811,26898,2719,MOVIMIENTO REGIONAL REVALORA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/7ec83d2b-e293-44c8-ba30-f6b7b6f8afc7.pdf,https://mpesije.jne.gob.pe/docs/b63c103f-d7a1-47b6-b071-80d002abe71d.pdf,,ERM.2022018000,158,INSCRITO,6,40219,,AREQUIPA,CAYLLOMA,YANQUE
1812,19573,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/184af07c-10bd-4eab-b3a8-356a7ad33789.pdf,https://mpesije.jne.gob.pe/docs/a46d1fc6-71f5-4dc7-b953-0d3270c04b23.pdf,,ERM.2022007893,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1813,19644,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/35b027ca-5aa1-4bd0-a961-f76b621ce6f6.pdf,https://mpesije.jne.gob.pe/docs/6a0e6d6a-7ad7-460d-8e3d-47aa65b0b51b.pdf,,ERM.2022015416,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1814,17313,142,"AREQUIPA, TRADICION Y FUTURO",6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/20627cfe-0994-45b3-a0d9-936fc49ca7d5.pdf,https://mpesije.jne.gob.pe/docs/8c65a4ad-3c12-45e3-8b97-e7d531de7a6a.pdf,,ERM.2022014245,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1815,27857,1257,ALIANZA PARA EL PROGRESO,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/85375227-5e06-43e6-81c5-bb902e06638d.pdf,https://mpesije.jne.gob.pe/docs/721bd900-5662-4c68-a8c7-0158f94376ba.pdf,,ERM.2022010823,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1816,26558,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/e191ccf7-94b0-4a0e-83c1-a6dae30da75b.pdf,https://mpesije.jne.gob.pe/docs/6dfffa0c-418e-4e9f-8b79-54cb30c5556e.pdf,,ERM.2022018212,152,IMPROCEDENTE,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1817,20744,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/a3ed783d-fcb5-4115-90bf-8797496ee32a.pdf,https://mpesije.jne.gob.pe/docs/63b74238-e615-45c0-b6fd-28f9c5476fe2.pdf,,ERM.2022015373,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1818,26905,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/67fd9389-ee05-4773-b6ac-11e506faa8cd.pdf,https://mpesije.jne.gob.pe/docs/aa5a9ab4-1aba-4160-8c67-795e20fc3050.pdf,,ERM.2022011098,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1819,27357,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/7b929a7b-fecd-46f7-8422-0abdf860e743.pdf,https://mpesije.jne.gob.pe/docs/6b6b9580-9318-498b-9a28-7efaa87e8ecb.pdf,,ERM.2022010761,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1820,24243,2257,JUNTOS POR EL DESARROLLO DE AREQUIPA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/90d56524-2fd2-43e1-8927-bde9aac08c4e.pdf,https://mpesije.jne.gob.pe/docs/bd20400c-7e25-4aae-8e78-ee768dfd9277.pdf,,ERM.2022008744,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1821,28908,2307,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/b01e3ca9-8403-4651-8e6d-768ca4439d6b.pdf,https://mpesije.jne.gob.pe/docs/81f08429-cbc1-4fe9-ae32-17fa3eddf089.pdf,,ERM.2022016536,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1822,27622,2719,MOVIMIENTO REGIONAL REVALORA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/c5354a58-ce95-4c44-ba9c-a95fbcd9aea7.pdf,https://mpesije.jne.gob.pe/docs/af0a4210-218c-4fe0-abd6-983c10b0f050.pdf,,ERM.2022016380,158,INSCRITO,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1823,26995,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/ffc3fa16-ceab-4fc9-bac3-4b2193e7ce8c.pdf,https://mpesije.jne.gob.pe/docs/ea7e5cdc-67a5-4d1d-9892-733f9af2f059.pdf,,ERM.2022016932,152,IMPROCEDENTE,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1824,29551,2744,YO AREQUIPA,6,MUNICIPAL DISTRITAL,1663,CAYLLOMA,https://mpesije.jne.gob.pe/docs/d61a885f-678a-4989-b8c7-d4624e7e420b.pdf,https://mpesije.jne.gob.pe/docs/fe691615-4954-4ab9-802e-b4bf7559fa30.pdf,,ERM.2022010954,152,IMPROCEDENTE,10,40220,,AREQUIPA,CAYLLOMA,MAJES
1825,18758,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/699f06d5-2ff9-4fd3-a561-6c6dde33661d.pdf,https://mpesije.jne.gob.pe/docs/b3836192-7ba0-416d-a8ef-216e4a47a5de.pdf,,ERM.2022006652,158,INSCRITO,6,40302,,AREQUIPA,CAMANA,JOSE MARIA QUIMPER
1826,19669,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/cdc233d2-b9fb-48c2-b0be-744fcfe13893.pdf,https://mpesije.jne.gob.pe/docs/c54adb6f-78ae-42ff-898a-920f3978b0f1.pdf,,ERM.2022017036,158,INSCRITO,6,40302,,AREQUIPA,CAMANA,JOSE MARIA QUIMPER
1827,17859,142,"AREQUIPA, TRADICION Y FUTURO",6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/df573e6f-8e79-409f-ad65-0a13c5ac85fa.pdf,https://mpesije.jne.gob.pe/docs/fbeae6bc-ef65-4b87-b114-430af9b118f6.pdf,,ERM.2022016423,158,INSCRITO,6,40302,,AREQUIPA,CAMANA,JOSE MARIA QUIMPER
1828,25253,443,AREQUIPA RENACE,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/edeed5f5-bf53-4f2a-bce2-c9ca0cbf3288.pdf,https://mpesije.jne.gob.pe/docs/033f8ec4-24ab-4432-afb0-bd2d9ec45fc0.pdf,,ERM.2022016940,158,INSCRITO,6,40302,,AREQUIPA,CAMANA,JOSE MARIA QUIMPER
1829,17728,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/fd4e33e5-201f-425a-aac3-b7b971f8ea79.pdf,https://mpesije.jne.gob.pe/docs/e0651bf1-c9d7-4392-8abd-02853d8bca4e.pdf,,ERM.2022006680,158,INSCRITO,6,40302,,AREQUIPA,CAMANA,JOSE MARIA QUIMPER
1830,18052,2719,MOVIMIENTO REGIONAL REVALORA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/f7c574a6-e5ad-42d5-ac76-dde9f6f8670a.pdf,https://mpesije.jne.gob.pe/docs/0acd2361-540d-4769-afdb-55e3edc43fa2.pdf,,ERM.2022010168,158,INSCRITO,6,40302,,AREQUIPA,CAMANA,JOSE MARIA QUIMPER
1831,23971,2744,YO AREQUIPA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/23d80623-3bc1-45fd-bc69-009c95e1f200.pdf,https://mpesije.jne.gob.pe/docs/78f9c48d-433c-48d2-aa69-43b24c00293e.pdf,,ERM.2022011959,158,INSCRITO,6,40302,,AREQUIPA,CAMANA,JOSE MARIA QUIMPER
1832,19170,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/f1af5a1f-b873-482b-9f47-f88a46692388.pdf,https://mpesije.jne.gob.pe/docs/49b9a5e7-6d83-42cb-8775-7384c0db9cb6.pdf,,ERM.2022017038,158,INSCRITO,6,40303,,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL
1833,18000,142,"AREQUIPA, TRADICION Y FUTURO",6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/ecc9573b-7a3e-42d6-9a5b-e6be5c3b8540.pdf,https://mpesije.jne.gob.pe/docs/1a44dc18-c929-4091-bc94-758406c91df2.pdf,,ERM.2022014844,158,INSCRITO,6,40303,,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL
1834,24309,443,AREQUIPA RENACE,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/c5cfcfb8-2893-467a-90e0-cb154e4696ab.pdf,https://mpesije.jne.gob.pe/docs/7cc6bdb4-f285-4c4e-bbe1-7fe07161d4b4.pdf,,ERM.2022016946,158,INSCRITO,6,40303,,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL
1835,17848,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/3e3438a1-4027-444e-b9d4-446b661f34f0.pdf,https://mpesije.jne.gob.pe/docs/2a1556d7-c826-4b42-bff9-55e28169f01f.pdf,,ERM.2022006671,158,INSCRITO,6,40303,,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL
1836,25051,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/e153a004-d629-4d1c-a0d7-d215d284c8ab.pdf,https://mpesije.jne.gob.pe/docs/9f0f45cd-40d8-4d89-a8c7-d67819edeea0.pdf,,ERM.2022012179,158,INSCRITO,6,40303,,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL
1837,18753,2313,AREQUIPA TRANSFORMACION,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/6bd5daf1-8e34-4e52-9a59-45761302e792.pdf,https://mpesije.jne.gob.pe/docs/5e39d1a3-0b45-4088-a9de-7b4a575675ce.pdf,,ERM.2022006874,158,INSCRITO,6,40303,,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL
1838,17317,2719,MOVIMIENTO REGIONAL REVALORA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/69df0f5d-8f97-48fb-b820-7f2a04b94851.pdf,https://mpesije.jne.gob.pe/docs/a5ef9ed4-c08f-4d30-9896-f65725b018aa.pdf,,ERM.2022007809,158,INSCRITO,6,40303,,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL
1839,18895,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/aa307405-73b2-4099-8aa5-ecf055c00a79.pdf,https://mpesije.jne.gob.pe/docs/33cc8523-62b4-452b-a553-ef320971bdde.pdf,,ERM.2022006884,152,IMPROCEDENTE,6,40304,,AREQUIPA,CAMANA,MARISCAL CACERES
1840,20509,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/578751e7-34b7-41f5-8df3-da07f2589cb5.pdf,https://mpesije.jne.gob.pe/docs/2600f3d8-477d-43cc-8154-8318263e23ca.pdf,,ERM.2022016369,158,INSCRITO,6,40304,,AREQUIPA,CAMANA,MARISCAL CACERES
1841,18061,142,"AREQUIPA, TRADICION Y FUTURO",6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/d97e2fa0-f448-4303-95a1-5d19cf161011.pdf,https://mpesije.jne.gob.pe/docs/a33232b4-f85e-4a54-abcd-cf6b6ffc476e.pdf,,ERM.2022014843,158,INSCRITO,6,40304,,AREQUIPA,CAMANA,MARISCAL CACERES
1842,24320,443,AREQUIPA RENACE,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/5f4e5efd-6349-447f-8449-8d2aa8a2ac08.pdf,https://mpesije.jne.gob.pe/docs/bdd4655d-533e-4f58-82c0-bcb9a7fdad14.pdf,,ERM.2022016937,158,INSCRITO,6,40304,,AREQUIPA,CAMANA,MARISCAL CACERES
1843,17849,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/baa39a23-7645-4144-b035-ee6385760557.pdf,https://mpesije.jne.gob.pe/docs/b773c795-b5cb-46f7-9b11-3dbdce6380d6.pdf,,ERM.2022006679,158,INSCRITO,6,40304,,AREQUIPA,CAMANA,MARISCAL CACERES
1844,20712,2719,MOVIMIENTO REGIONAL REVALORA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/3144914f-82a0-48f5-b6d4-80fdc710893a.pdf,https://mpesije.jne.gob.pe/docs/cd5b8c9d-e8cb-47cf-be81-0780259b039b.pdf,,ERM.2022010263,158,INSCRITO,6,40304,,AREQUIPA,CAMANA,MARISCAL CACERES
1845,28157,2744,YO AREQUIPA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/53e7eba9-5c03-4c10-b0f4-2be2239c2d2c.pdf,https://mpesije.jne.gob.pe/docs/62a34447-c1ca-4478-a0e5-01ae924dfe95.pdf,,ERM.2022012097,158,INSCRITO,6,40304,,AREQUIPA,CAMANA,MARISCAL CACERES
1846,18810,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/31868011-9181-49c0-b440-89f44198f0c2.pdf,https://mpesije.jne.gob.pe/docs/5bfce115-0fa7-4878-899e-0a83fb69ec61.pdf,,ERM.2022006880,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1847,20254,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/61b841e2-4d50-42dc-b7fa-76f90fa28abc.pdf,https://mpesije.jne.gob.pe/docs/fa5167af-8e95-494d-ba17-1e6f2dec23ef.pdf,,ERM.2022016900,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1848,18038,142,"AREQUIPA, TRADICION Y FUTURO",6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/54fc94e3-4038-4c44-9f04-3809e57a9677.pdf,https://mpesije.jne.gob.pe/docs/2e817cac-6975-4b7c-b819-c8bc95e03c00.pdf,,ERM.2022016358,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1849,25764,443,AREQUIPA RENACE,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/35092a26-3437-4ef8-acfa-05c0bff95cf4.pdf,https://mpesije.jne.gob.pe/docs/08927b0a-ba77-42a8-91ff-27bdd34e7a15.pdf,,ERM.2022017035,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1850,21459,1264,JUNTOS POR EL PERU,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/92fc39d9-1e03-4da6-bab3-392295ccd299.pdf,https://mpesije.jne.gob.pe/docs/8e62a062-e997-4bc7-8ef0-022e3a9c0f55.pdf,,ERM.2022016640,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1851,17852,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/d3f3f67e-7a11-4e44-b58e-bb5401cc81f0.pdf,https://mpesije.jne.gob.pe/docs/140c1efc-fb2c-4057-9afb-f89747c47250.pdf,,ERM.2022007225,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1852,26184,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/0b730ea7-c96b-421f-a1d7-ff14a89aef76.pdf,https://mpesije.jne.gob.pe/docs/535b144c-82f8-48e8-8e40-98315bfe3efa.pdf,,ERM.2022012272,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1853,27841,2257,JUNTOS POR EL DESARROLLO DE AREQUIPA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/d4b03337-efc1-4360-9106-d7a5788110de.pdf,https://mpesije.jne.gob.pe/docs/fdb3129a-0d66-4a1e-a4b2-8c4e73789644.pdf,,ERM.2022010291,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1854,18655,2307,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/9fc903ec-b692-4288-887d-2fdf8193f76f.pdf,https://mpesije.jne.gob.pe/docs/4107b1c9-2279-4a62-b50e-7d8dd9f9786d.pdf,,ERM.2022012395,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1855,19283,2719,MOVIMIENTO REGIONAL REVALORA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/89d628c5-9219-4f28-8793-764326de29cb.pdf,https://mpesije.jne.gob.pe/docs/678a1c2b-e229-492d-8366-daf13913166d.pdf,,ERM.2022010235,158,INSCRITO,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1856,16957,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/0f04f611-a276-4b31-9c80-7be85128fcd4.pdf,https://mpesije.jne.gob.pe/docs/83127af0-4cff-4a7c-8ce2-70c80d588eff.pdf,,ERM.2022015266,152,IMPROCEDENTE,6,40305,,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
1857,18811,4,ACCION POPULAR,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/2c73ed23-b607-411d-a5ff-39c180dbe5e9.pdf,https://mpesije.jne.gob.pe/docs/6574f9ac-6a6b-4ba3-a522-53eddaa8cc64.pdf,,ERM.2022006882,158,INSCRITO,6,40306,,AREQUIPA,CAMANA,OCOÑA
1858,19165,14,PARTIDO DEMOCRATICO SOMOS PERU,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/2f7a7962-887d-435f-93b4-9ff041bfe229.pdf,https://mpesije.jne.gob.pe/docs/e7411888-acbb-4210-8de2-e5e506dfe768.pdf,,ERM.2022013353,158,INSCRITO,6,40306,,AREQUIPA,CAMANA,OCOÑA
1859,18070,142,"AREQUIPA, TRADICION Y FUTURO",6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/57ded6f4-92f3-450f-a4ea-b872dc71466b.pdf,https://mpesije.jne.gob.pe/docs/dfd54a47-de46-48b1-a09f-a114d12a480c.pdf,,ERM.2022016934,158,INSCRITO,6,40306,,AREQUIPA,CAMANA,OCOÑA
1860,24907,443,AREQUIPA RENACE,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/95557321-8b2e-4b0a-af86-3048608f79e4.pdf,https://mpesije.jne.gob.pe/docs/a5498a4d-e1be-4c27-97b0-485bd1afba35.pdf,,ERM.2022017225,158,INSCRITO,6,40306,,AREQUIPA,CAMANA,OCOÑA
1861,17785,1393,FUERZA AREQUIPEÑA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/176b63b5-416c-454b-9451-272dd6a302a3.pdf,https://mpesije.jne.gob.pe/docs/a7ba467d-d61f-485c-9ae9-f2238f7ff333.pdf,,ERM.2022006644,158,INSCRITO,6,40306,,AREQUIPA,CAMANA,OCOÑA
1862,24708,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/45cbf27c-79a1-44df-96fb-c9325522a873.pdf,https://mpesije.jne.gob.pe/docs/549bd5f4-f750-4bfc-8e61-5c788a6671de.pdf,,ERM.2022012204,158,INSCRITO,6,40306,,AREQUIPA,CAMANA,OCOÑA
1863,18023,2719,MOVIMIENTO REGIONAL REVALORA,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/9984343d-39b6-4141-9298-a061bd34eda4.pdf,https://mpesije.jne.gob.pe/docs/103c6a1d-871f-4dcb-81b5-1901846c0491.pdf,,ERM.2022010321,158,INSCRITO,6,40306,,AREQUIPA,CAMANA,OCOÑA
1864,16799,2731,PODEMOS PERU,6,MUNICIPAL DISTRITAL,1658,CAMANA,https://mpesije.jne.gob.pe/docs/27768c0e-ca23-4512-9ff1-4340a69aace1.pdf,https://mpesije.jne.gob.pe/docs/fe497d11-8355-451e-9643-2225951acd1b.pdf,,ERM.2022016957,158,INSCRITO,6,40306,,AREQUIPA,CAMANA,OCOÑA
