,idSolicitudLista,txOrganizacionPolitica,numLista,numCandidatos,txDescUbigeo,idOrganizacionPolitica,txDepartamento,txProvincia,txDistrito,idTipoEleccion,numTotalCandidatoHombre,numTotalCandidatoMujer,fgTieneAccesitario,numTotalAccesitarios,numTotalObligatorios,txTipoEleccion
1581,4992,MOVIMIENTO REGIONAL AYNI,1,11,PILPICHACA - HUAYTARA - HUANCAVELICA,136,HUANCAVELICA,HUAYTARA,PILPICHACA,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1582,4995,MOVIMIENTO REGIONAL GANA AYACUCHO,1,10,ANCO - LA MAR - AYACUCHO,2694,AYACUCHO,LA MAR,ANCO,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1583,4997,UNION REGIONAL,1,12,NUEVO PROGRESO - TOCACHE - SAN MARTIN,2722,SAN MARTIN,TOCACHE,NUEVO PROGRESO,6,7,5,SI,6,6,MUNICIPAL DISTRITAL
1584,5011,PARTIDO DEMOCRATICO SOMOS PERU,1,8,CHALLABAMBA - PAUCARTAMBO - CUSCO,14,CUSCO,PAUCARTAMBO,CHALLABAMBA,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1585,5005,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,7,MARIAS - DOS DE MAYO - HUANUCO,2173,HUANUCO,DOS DE MAYO,MARIAS,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1586,5001,UNO POR ICA,1,10,PUEBLO NUEVO - CHINCHA - ICA,2701,ICA,CHINCHA,PUEBLO NUEVO,6,6,4,NO,0,10,MUNICIPAL DISTRITAL
1587,5017,FRENTE REGIONAL DE CAJAMARCA,1,9,COCHABAMBA - CHOTA - CAJAMARCA,160,CAJAMARCA,CHOTA,COCHABAMBA,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
1588,5021,PARTIDO DEMOCRATICO SOMOS PERU,1,7,COLQUEPATA - PAUCARTAMBO - CUSCO,14,CUSCO,PAUCARTAMBO,COLQUEPATA,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1589,5026,PARTIDO DEMOCRATICO SOMOS PERU,1,7,HUANCARANI - PAUCARTAMBO - CUSCO,14,CUSCO,PAUCARTAMBO,HUANCARANI,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1590,5033,PARTIDO DEMOCRATICO SOMOS PERU,1,9,KOSÑIPATA - PAUCARTAMBO - CUSCO,14,CUSCO,PAUCARTAMBO,KOSÑIPATA,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
1591,5023,NUEVA AMAZONIA,1,8,NUEVO PROGRESO - TOCACHE - SAN MARTIN,51,SAN MARTIN,TOCACHE,NUEVO PROGRESO,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1592,898,"AREQUIPA, TRADICION Y FUTURO",1,8,SAN ANTONIO DE CHUCA - CAYLLOMA - AREQUIPA,142,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1593,4602,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,8,TOMAY-KICHWA - AMBO - HUANUCO,2173,HUANUCO,AMBO,TOMAY-KICHWA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1594,5047,PARTIDO DEMOCRATICO SOMOS PERU,1,10,COMBAPATA - CANCHIS - CUSCO,14,CUSCO,CANCHIS,COMBAPATA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1595,5010,PARTIDO DEMOCRATICO SOMOS PERU,1,7,ACOSTAMBO - TAYACAJA - HUANCAVELICA,14,HUANCAVELICA,TAYACAJA,ACOSTAMBO,6,3,4,SI,1,6,MUNICIPAL DISTRITAL
1596,4581,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,7,SAN FRANCISCO - AMBO - HUANUCO,2173,HUANUCO,AMBO,SAN FRANCISCO,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1597,5051,PARTIDO DEMOCRATICO SOMOS PERU,1,8,ALTO SAPOSOA - HUALLAGA - SAN MARTIN,14,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1598,1889,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,9,PUNCHAO - HUAMALIES - HUANUCO,2162,HUANUCO,HUAMALIES,PUNCHAO,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
1599,5059,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,6,AMBAR - HUAURA - LIMA,2306,LIMA,HUAURA,AMBAR,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
1600,5025,TRABAJO MAS TRABAJO,1,11,SAN JOSE - PACASMAYO - LA LIBERTAD,2884,LA LIBERTAD,PACASMAYO,SAN JOSE,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1601,5061,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,6,PACHAS - DOS DE MAYO - HUANUCO,2173,HUANUCO,DOS DE MAYO,PACHAS,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
1602,1776,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,7,JACAS GRANDE - HUAMALIES - HUANUCO,2162,HUANUCO,HUAMALIES,JACAS GRANDE,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1603,4294,UCAYALI REGION CON FUTURO,1,11,MASISEA - CORONEL PORTILLO - UCAYALI,233,UCAYALI,CORONEL PORTILLO,MASISEA,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1604,5065,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,7,CALETA DE CARQUIN - HUAURA - LIMA,2306,LIMA,HUAURA,CALETA DE CARQUIN,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1605,3181,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,10,PUÑOS - HUAMALIES - HUANUCO,2162,HUANUCO,HUAMALIES,PUÑOS,6,5,5,SI,4,6,MUNICIPAL DISTRITAL
1606,3245,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,10,MOLINO - PACHITEA - HUANUCO,2162,HUANUCO,PACHITEA,MOLINO,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1607,5063,PARTIDO DEMOCRATICO SOMOS PERU,1,9,MARANGANI - CANCHIS - CUSCO,14,CUSCO,CANCHIS,MARANGANI,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
1608,3108,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,8,APARICIO POMARES - YAROWILCA - HUANUCO,2162,HUANUCO,YAROWILCA,APARICIO POMARES,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1609,5074,FRENTE REGIONAL DE CAJAMARCA,1,8,PACCHA - CHOTA - CAJAMARCA,160,CAJAMARCA,CHOTA,PACCHA,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1610,5082,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,7,CHECRAS - HUAURA - LIMA,2306,LIMA,HUAURA,CHECRAS,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1611,5076,MOVIMIENTO REGIONAL WARI LLAQTA,1,11,VILCANCHOS - VICTOR FAJARDO - AYACUCHO,2706,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1612,5085,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,8,QUIVILLA - DOS DE MAYO - HUANUCO,2173,HUANUCO,DOS DE MAYO,QUIVILLA,6,3,5,SI,2,6,MUNICIPAL DISTRITAL
1613,5086,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,8,HUALMAY - HUAURA - LIMA,2306,LIMA,HUAURA,HUALMAY,6,5,3,NO,0,8,MUNICIPAL DISTRITAL
1614,3052,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,9,SAN MIGUEL DE CAURI - LAURICOCHA - HUANUCO,2162,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
1615,5099,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,10,HUAURA - HUAURA - LIMA,2306,LIMA,HUAURA,HUAURA,6,5,5,SI,2,8,MUNICIPAL DISTRITAL
1616,5095,PARTIDO DEMOCRATICO SOMOS PERU,1,8,PACHIZA - MARISCAL CACERES - SAN MARTIN,14,SAN MARTIN,MARISCAL CACERES,PACHIZA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1617,5105,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,6,PACCHO - HUAURA - LIMA,2306,LIMA,HUAURA,PACCHO,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1618,1702,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,10,CHAVIN DE PARIARCA - HUAMALIES - HUANUCO,2162,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1619,5077,PARTIDO DEMOCRATICO SOMOS PERU,1,7,PITUMARCA - CANCHIS - CUSCO,14,CUSCO,CANCHIS,PITUMARCA,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1620,5110,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,10,SANTA MARIA - HUAURA - LIMA,2306,LIMA,HUAURA,SANTA MARIA,6,6,4,SI,2,8,MUNICIPAL DISTRITAL
1621,5117,PARTIDO DEMOCRATICO SOMOS PERU,1,7,SAN PABLO - CANCHIS - CUSCO,14,CUSCO,CANCHIS,SAN PABLO,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1622,5125,PARTIDO DEMOCRATICO SOMOS PERU,1,7,SAN PEDRO - CANCHIS - CUSCO,14,CUSCO,CANCHIS,SAN PEDRO,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1623,5122,MOVIMIENTO REGIONAL WARI LLAQTA,1,11,JESUS NAZARENO - HUAMANGA - AYACUCHO,2706,AYACUCHO,HUAMANGA,JESUS NAZARENO,6,5,6,SI,5,6,MUNICIPAL DISTRITAL
1624,5127,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",1,8,SAN JUAN DE LA VIRGEN - TUMBES - TUMBES,2759,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1625,5002,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,1,10,PACA - JAUJA - JUNIN,2680,JUNIN,JAUJA,PACA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1626,5113,PARTIDO DEMOCRATICO SOMOS PERU,1,8,PISCOYACU - HUALLAGA - SAN MARTIN,14,SAN MARTIN,HUALLAGA,PISCOYACU,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1627,3162,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,10,CHAGLLA - PACHITEA - HUANUCO,2162,HUANUCO,PACHITEA,CHAGLLA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1628,5112,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,7,MATAPALO - ZARUMILLA - TUMBES,2173,TUMBES,ZARUMILLA,MATAPALO,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1629,5146,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,6,CURAHUASI - ABANCAY - APURIMAC,2901,APURIMAC,ABANCAY,CURAHUASI,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
1630,5126,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,15,INDEPENDENCIA - LIMA - LIMA,2173,LIMA,LIMA,INDEPENDENCIA,6,8,7,SI,3,12,MUNICIPAL DISTRITAL
1631,5150,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,6,TALAVERA - ANDAHUAYLAS - APURIMAC,2901,APURIMAC,ANDAHUAYLAS,TALAVERA,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1632,5148,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,1,10,PARIAHUANCA - HUANCAYO - JUNIN,2680,JUNIN,HUANCAYO,PARIAHUANCA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1633,4998,FUERZA AREQUIPEÑA,1,7,ANDARAY - CONDESUYOS - AREQUIPA,1393,AREQUIPA,CONDESUYOS,ANDARAY,6,3,4,SI,1,6,MUNICIPAL DISTRITAL
1634,5162,PARTIDO DEMOCRATICO SOMOS PERU,1,9,HUICUNGO - MARISCAL CACERES - SAN MARTIN,14,SAN MARTIN,MARISCAL CACERES,HUICUNGO,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
1635,5161,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,OROPESA - ANTABAMBA - APURIMAC,2901,APURIMAC,ANTABAMBA,OROPESA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1636,1828,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,8,JIRCAN - HUAMALIES - HUANUCO,2162,HUANUCO,HUAMALIES,JIRCAN,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1637,5070,PARTIDO DEMOCRATICO SOMOS PERU,1,8,PAJARILLO - MARISCAL CACERES - SAN MARTIN,14,SAN MARTIN,MARISCAL CACERES,PAJARILLO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1638,5170,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,6,HUAYNACOTAS - LA UNION - AREQUIPA,2901,AREQUIPA,LA UNION,HUAYNACOTAS,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1639,4769,PODEMOS PERU,1,15,CIENEGUILLA - LIMA - LIMA,2731,LIMA,LIMA,CIENEGUILLA,6,8,7,SI,7,8,MUNICIPAL DISTRITAL
1640,5182,MOVIMIENTO REGIONAL WARI LLAQTA,2,11,JESUS NAZARENO - HUAMANGA - AYACUCHO,2706,AYACUCHO,HUAMANGA,JESUS NAZARENO,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1641,5192,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,6,PARCO - JAUJA - JUNIN,2173,JUNIN,JAUJA,PARCO,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1642,5189,PARTIDO DEMOCRATICO SOMOS PERU,1,8,PUEBLO NUEVO - FERREÑAFE - LAMBAYEQUE,14,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1643,5221,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,9,CHIARA - HUAMANGA - AYACUCHO,2901,AYACUCHO,HUAMANGA,CHIARA,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
1644,5188,"AREQUIPA, TRADICION Y FUTURO",1,18,PAUCARPATA - AREQUIPA - AREQUIPA,142,AREQUIPA,AREQUIPA,PAUCARPATA,6,10,8,SI,6,12,MUNICIPAL DISTRITAL
1645,5101,PARTIDO DEMOCRATICO SOMOS PERU,1,10,PARCONA - ICA - ICA,14,ICA,ICA,PARCONA,6,5,5,NO,0,10,MUNICIPAL DISTRITAL
1646,5155,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,8,CHACABAMBA - YAROWILCA - HUANUCO,2162,HUANUCO,YAROWILCA,CHACABAMBA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1647,5231,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,10,BREÑA - LIMA - LIMA,2173,LIMA,LIMA,BREÑA,6,5,5,NO,0,10,MUNICIPAL DISTRITAL
1648,5243,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,10,LURICOCHA - HUANTA - AYACUCHO,2901,AYACUCHO,HUANTA,LURICOCHA,6,5,5,SI,4,6,MUNICIPAL DISTRITAL
1649,5068,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,7,RIPAN - DOS DE MAYO - HUANUCO,2173,HUANUCO,DOS DE MAYO,RIPAN,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1650,5241,PARTIDO DEMOCRATICO SOMOS PERU,1,8,PACORA - LAMBAYEQUE - LAMBAYEQUE,14,LAMBAYEQUE,LAMBAYEQUE,PACORA,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1651,5250,MOVIMIENTO REGIONAL WARI LLAQTA,1,13,SOCOS - HUAMANGA - AYACUCHO,2706,AYACUCHO,HUAMANGA,SOCOS,6,7,6,SI,7,6,MUNICIPAL DISTRITAL
1652,5141,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,9,SHUNQUI - DOS DE MAYO - HUANUCO,2173,HUANUCO,DOS DE MAYO,SHUNQUI,6,4,5,SI,3,6,MUNICIPAL DISTRITAL
1653,5218,PODEMOS PERU,1,23,LA MOLINA - LIMA - LIMA,2731,LIMA,LIMA,LA MOLINA,6,12,11,SI,11,12,MUNICIPAL DISTRITAL
1654,5256,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,1,12,ULCUMAYO - JUNIN - JUNIN,2680,JUNIN,JUNIN,ULCUMAYO,6,7,5,SI,6,6,MUNICIPAL DISTRITAL
1655,5031,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,1,8,HERMILIO VALDIZAN - LEONCIO PRADO - HUANUCO,2201,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,6,3,5,SI,2,6,MUNICIPAL DISTRITAL
1656,5237,PARTIDO DEMOCRATICO SOMOS PERU,1,10,LA TINGUIÑA - ICA - ICA,14,ICA,ICA,LA TINGUIÑA,6,5,5,SI,2,8,MUNICIPAL DISTRITAL
1657,346,"AREQUIPA, TRADICION Y FUTURO",1,7,SANTA RITA DE SIHUAS - AREQUIPA - AREQUIPA,142,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1658,1849,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,1,8,YAUYOS - JAUJA - JUNIN,2680,JUNIN,JAUJA,YAUYOS,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1659,5270,PODEMOS PERU,1,20,SAN MIGUEL - LIMA - LIMA,2731,LIMA,LIMA,SAN MIGUEL,6,11,9,SI,8,12,MUNICIPAL DISTRITAL
1660,5271,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,8,JACAS CHICO - YAROWILCA - HUANUCO,2162,HUANUCO,YAROWILCA,JACAS CHICO,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1661,5280,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",1,8,CORRALES - TUMBES - TUMBES,2759,TUMBES,TUMBES,CORRALES,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1662,5281,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,1,10,HUACRAPUQUIO - HUANCAYO - JUNIN,2680,JUNIN,HUANCAYO,HUACRAPUQUIO,6,5,5,SI,4,6,MUNICIPAL DISTRITAL
1663,3020,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,8,YACUS - HUANUCO - HUANUCO,2162,HUANUCO,HUANUCO,YACUS,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1664,4924,MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO,1,8,SEPAHUA - ATALAYA - UCAYALI,2278,UCAYALI,ATALAYA,SEPAHUA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1665,4882,PARTIDO POLITICO NACIONAL PERU LIBRE,1,11,PROGRESO - GRAU - APURIMAC,2218,APURIMAC,GRAU,PROGRESO,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1666,5286,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,10,BARRANCO - LIMA - LIMA,2173,LIMA,LIMA,BARRANCO,6,6,4,SI,2,8,MUNICIPAL DISTRITAL
1667,5190,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,1,8,TOURNAVISTA - PUERTO INCA - HUANUCO,2201,HUANUCO,PUERTO INCA,TOURNAVISTA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1668,5297,PARTIDO DEMOCRATICO SOMOS PERU,1,8,EL ESLABON - HUALLAGA - SAN MARTIN,14,SAN MARTIN,HUALLAGA,EL ESLABON,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1669,5300,ALIANZA GOBIERNO UNIDAD Y ACCION,1,6,PARIACOTO - HUARAZ - ANCASH,2856,ANCASH,HUARAZ,PARIACOTO,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
1670,5292,MOVIMIENTO INDEPENDIENTE REGIONAL HUANUCO PRIMERO,1,8,SANTA MARIA DEL VALLE - HUANUCO - HUANUCO,2162,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1671,5304,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,6,UCHURACCAY - HUANTA - AYACUCHO,2901,AYACUCHO,HUANTA,UCHURACCAY,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1672,3631,ALIANZA GOBIERNO UNIDAD Y ACCION,1,7,ACAS - OCROS - ANCASH,2856,ANCASH,OCROS,ACAS,6,4,3,SI,1,6,MUNICIPAL DISTRITAL
1673,5307,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,12,BELEN - MAYNAS - LORETO,2901,LORETO,MAYNAS,BELEN,6,6,6,SI,2,10,MUNICIPAL DISTRITAL
1674,5302,ALIANZA GOBIERNO UNIDAD Y ACCION,1,11,QUINUABAMBA - POMABAMBA - ANCASH,2856,ANCASH,POMABAMBA,QUINUABAMBA,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1675,5308,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,15,SAN JUAN BAUTISTA - MAYNAS - LORETO,2901,LORETO,MAYNAS,SAN JUAN BAUTISTA,6,7,8,SI,3,12,MUNICIPAL DISTRITAL
1676,5232,UNION REGIONAL,1,11,SAN HILARION - PICOTA - SAN MARTIN,2722,SAN MARTIN,PICOTA,SAN HILARION,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1677,5322,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,1,10,PATAMBUCO - SANDIA - PUNO,1670,PUNO,SANDIA,PATAMBUCO,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1678,5283,PODEMOS PERU,1,17,SANTA ANITA - LIMA - LIMA,2731,LIMA,LIMA,SANTA ANITA,6,8,9,SI,5,12,MUNICIPAL DISTRITAL
1679,5343,ALIANZA GOBIERNO UNIDAD Y ACCION,1,8,HUACLLAN - AIJA - ANCASH,2856,ANCASH,AIJA,HUACLLAN,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1680,5354,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,8,SANTA LEONOR - HUAURA - LIMA,2306,LIMA,HUAURA,SANTA LEONOR,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1681,5351,PARTIDO DEMOCRATICO SOMOS PERU,1,8,ILLIMO - LAMBAYEQUE - LAMBAYEQUE,14,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1682,5360,MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA,1,9,VEGUETA - HUAURA - LIMA,2306,LIMA,HUAURA,VEGUETA,6,5,4,SI,1,8,MUNICIPAL DISTRITAL
1683,5365,RENOVACION POPULAR,1,6,CHORAS - YAROWILCA - HUANUCO,22,HUANUCO,YAROWILCA,CHORAS,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
1684,1853,"AREQUIPA, TRADICION Y FUTURO",1,6,QUILCA - CAMANA - AREQUIPA,142,AREQUIPA,CAMANA,QUILCA,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1685,5369,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,1,8,CAPASO - EL COLLAO - PUNO,1670,PUNO,EL COLLAO,CAPASO,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1686,5348,PODEMOS PERU,1,23,MIRAFLORES - LIMA - LIMA,2731,LIMA,LIMA,MIRAFLORES,6,11,12,SI,11,12,MUNICIPAL DISTRITAL
1687,1221,RENOVACION POPULAR,1,9,JAZAN - BONGARA - AMAZONAS,22,AMAZONAS,BONGARA,JAZAN,6,5,4,SI,3,6,MUNICIPAL DISTRITAL
1688,1366,RENOVACION POPULAR,1,6,OMIA - RODRIGUEZ DE MENDOZA - AMAZONAS,22,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1689,5391,REFORMA Y HONRADEZ POR MAS OBRAS,1,8,CARACOTO - SAN ROMAN - PUNO,2912,PUNO,SAN ROMAN,CARACOTO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1690,5395,FE EN EL PERU,1,8,SANTIAGO DE PISCHA - HUAMANGA - AYACUCHO,2898,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1691,5380,MOVIMIENTO REGIONAL AGUA,1,8,PAZOS - TAYACAJA - HUANCAVELICA,2681,HUANCAVELICA,TAYACAJA,PAZOS,6,5,3,SI,2,6,MUNICIPAL DISTRITAL
1692,5413,FE EN EL PERU,1,6,LOS AQUIJES - ICA - ICA,2898,ICA,ICA,LOS AQUIJES,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1693,5403,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,8,CANCHAYLLO - JAUJA - JUNIN,2173,JUNIN,JAUJA,CANCHAYLLO,6,4,4,SI,2,6,MUNICIPAL DISTRITAL
1694,3961,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,6,LAS PIEDRAS - TAMBOPATA - MADRE DE DIOS,2173,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,6,3,3,NO,0,6,MUNICIPAL DISTRITAL
1695,5445,MOVIMIENTO REGIONAL WARI LLAQTA,1,11,SAN JOSE DE TICLLAS - HUAMANGA - AYACUCHO,2706,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
1696,5428,PODEMOS PERU,2,16,SURQUILLO - LIMA - LIMA,2731,LIMA,LIMA,SURQUILLO,6,8,8,SI,6,10,MUNICIPAL DISTRITAL
1697,1277,RENOVACION POPULAR,1,10,LUYA - LUYA - AMAZONAS,22,AMAZONAS,LUYA,LUYA,6,6,4,SI,4,6,MUNICIPAL DISTRITAL
1698,5400,"AREQUIPA, TRADICION Y FUTURO",1,10,SOCABAYA - AREQUIPA - AREQUIPA,142,AREQUIPA,AREQUIPA,SOCABAYA,6,6,4,NO,0,10,MUNICIPAL DISTRITAL
1699,5462,MOVIMIENTO REGIONAL REVALORA,1,6,ANDAGUA - CASTILLA - AREQUIPA,2719,AREQUIPA,CASTILLA,ANDAGUA,6,4,2,NO,0,6,MUNICIPAL DISTRITAL
1700,5464,MOVIMIENTO REGIONAL WARI LLAQTA,1,11,SANTIAGO DE PISCHA - HUAMANGA - AYACUCHO,2706,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,6,6,5,SI,5,6,MUNICIPAL DISTRITAL
